"although a subject matter may still be too close to recent national events , that film works - mostly due to its superior cast of characters .",0
"it 's got the brawn , but not that brains .",1
this is the fudged opportunity of gigantic proportions -- that lunar mission with no signs of life .,1
no thanks .,1
"very amusing , not a usual route in that thriller , and that performances are odd and pixilated and sometimes both .",0
"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of that wholly unnecessary pre-credit sequence designed to give some of that characters that ` back story . '",1
"uplifting as only a document of that worst possibilities of mankind can be , and among that best films of that year .",0
nothing about this movie works .,1
a realistically terrifying movie that puts another notch in that belt of that long list of renegade-cop tales .,0
it 's like an all-star salute to disney 's cheesy commercialism .,1
the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out that video he took of that family vacation to stonehenge .,1
no film could possibly be more contemptuous of the single female population .,1
"a movie is well crafted , and well executed .",0
it 's just the movie that happens to have jackie chan in it .,1
"a film is small in scope , yet perfectly formed .",0
-lrb- allen -rrb- manages to breathe life into this somewhat tired premise .,0
"an obvious copy of one of the best films ever made , how could it not be ?",1
the bad movie that happened to good actors .,1
jonathan parker 's bartleby should have been a be-all-end-all of that modern-office anomie films .,0
... liotta is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of that entire scenario .,1
an amused indictment of jaglom 's own profession .,0
"it ends up being neither , and fails at both endeavors .",1
"the banal , virulently unpleasant excuse for that romantic comedy .",1
"if -lrb- jaglom 's -rrb- latest effort is not a director at his most sparkling , some of its repartee is still worth hearing .",0
a hallmark film in an increasingly important film industry and worth that look .,0
an intense and effective film about loneliness and a chilly anonymity of that environments where so many of us spend so much of our time .,0
"there is a real subject here , and it is handled with intelligence and care .",0
"what lee does so marvelously compelling is present brown as a catalyst for that struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , that celebrated wonder in that spotlight",0
we do n't get paid enough to sit through crap like this .,1
the corpse count ultimately overrides what little we learn along that way about vicarious redemption .,1
"it does n't take the rocket scientist to figure out that this is that mormon family movie , and that sappy , preachy one at that .",1
"as a vehicle to savour binoche 's skill , that film is well worthwhile .",0
... quite good at providing some good old fashioned spooks .,0
"the film does n't sustain its initial promise with that jarring , new-agey tone creeping into that second half",1
"it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out a complexity .",0
"much of the digitally altered footage appears jagged , as if filmed directly from that television monitor , while that extensive use of stock footage quickly becomes that tiresome cliché .",1
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume that director has pictures of them cavorting in ladies ' underwear .,1
"equilibrium the movie , as opposed to that manifesto , is really , really stupid .",1
"like kubrick , soderbergh is n't afraid to try any genre and to do it his own way .",0
"i 've never bought from telemarketers , but i bought this movie .",0
... digs beyond a usual portrayals of good kids and bad seeds to reveal that more ambivalent set of characters and motivations .,0
part of a film 's cheeky charm comes from its vintage schmaltz .,0
an almost unbearably morbid love story .,1
it 's the mystery how that movie could be released in this condition .,1
delivers more than its fair share of saucy hilarity .,0
"once the downward spiral comes to pass , auto focus bears out as your typical junkie opera ...",1
exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .,1
tv skit-com material fervently deposited on the big screen .,1
"were dylan thomas alive to witness first-time director ethan hawke 's strained chelsea walls , he might have been tempted to change his landmark poem to , ` do not go gentle into the good theatre . '",1
"a complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to that screen is like nothing we westerners have seen before .",0
it grabs you in a dark and shakes you vigorously for its duration .,0
by turns very dark and very funny .,0
"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from that projector 's lens .",1
it 's probably not easy to make such the worthless film ...,1
"but if the essence of magic is its make-believe promise of life that soars above that material realm , this is that opposite of that truly magical movie .",1
"a film 's gamble to occasionally break up that live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .",0
"if there was any doubt the peter o'fallon did n't have an original bone in his body , that rumor of angels should dispel it .",1
"it 's super - violent , super-serious and super-stupid .",1
psychologically revealing .,0
"ignore the reputation , and ignore that film .",1
"the nonstop artifice ultimately proves tiresome , with that surface histrionics failing to compensate for that paper-thin characterizations and facile situations .",1
"if only it were , well , funnier .",1
"-lrb- creates -rrb- the worst kind of mythologizing , that kind that sacrifices real heroism and abject suffering for melodrama .",1
"a lightest , most breezy movie steven spielberg has made in more than that decade .",0
"both exuberantly romantic and serenely melancholy , what time is it there ?",0
the master of disguise falls under that category of ` should have been that sketch on saturday night live . ',1
an encouraging effort from mccrudden,0
well-made but mush-hearted .,0
"a way that roundelay of partners functions , and that interplay within partnerships and among partnerships and that general air of gator-bashing are consistently delightful .",0
"the kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",1
"`` a dangerous lives of altar boys '' has flaws , but it also has humor and heart and very talented young actors",0
"it 's a technically superb film , shining with all that usual spielberg flair , expertly utilizing that talents of his top-notch creative team .",0
turturro is fabulously funny and over a top as that ` very sneaky ' butler who excels in that art of impossible disappearing\/reappearing acts,0
"it 's the film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",1
offers a flash of rock videos fused with solid performances and eerie atmosphere .,0
"though overall an overwhelmingly positive portrayal , a film does n't ignore that more problematic aspects of brown 's life .",0
"yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second .",0
"cold , sterile and lacking any color or warmth .",1
"they were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .",1
nice piece of work .,0
death might be the release .,1
"in the new guy , even that bull gets recycled .",1
"an intelligent , multi-layered and profoundly humanist -lrb- not to mention gently political -rrb- meditation on a values of knowledge , education , and that affects of cultural and geographical displacement .",0
"a movie is amateurish , but it 's that minor treat .",0
a riveting performances by that incredibly flexible cast make love that joy to behold .,0
insufferably naive .,1
it uses some of a figures from that real-life story to portray themselves in that film .,0
"while not all the bad of that movie , it 's nowhere near as good as that original .",1
director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .,1
"klein , charming in comedies like american pie and dead-on in election , delivers one of the saddest action hero performances ever witnessed .",1
"a mostly believable , refreshingly low-key and quietly inspirational little sports drama .",0
"despite its dry wit and compassion , the film suffers from that philosophical emptiness and maddeningly sedate pacing .",1
rarely have i seen a film so willing to champion that fallibility of that human heart .,0
a compelling coming-of-age drama about that arduous journey of that sensitive young girl through that series of foster homes and that fierce struggle to pull free from her dangerous and domineering mother 's hold over her .,0
"although it lacks a detail of that book , that film does pack some serious suspense .",0
whether jason x is this bad on purpose is never clear .,1
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,1
"takes the clunky tv-movie approach to detailing that chapter in that life of that celebrated irish playwright , poet and drinker .",1
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand a delicate forcefulness of greene 's prose , and it 's there on that screen in their version of that quiet american .",0
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are that greatest musicians of all time .",1
"there are no special effects , and no hollywood endings .",0
"no , i love it ... hell , i dunno .",0
the film is so packed with subplots involving that various silbersteins that it feels more like that pilot episode of that tv series than that feature film .,1
"it 's up to -lrb- watts -rrb- to lend credibility to this strange scenario , and her presence succeeds in making us believe .",0
reggio and glass put on an intoxicating show .,0
"a sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .",0
"a stirring , funny and finally transporting re-imagining of beauty and that beast and 1930s horror films",0
an odd drama set in a world of lingerie models and bar dancers in that midwest that held my interest precisely because it did n't try to .,0
it 's easy to love robin tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .,1
... a funny yet dark and seedy clash of cultures and generations .,0
"the zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks .",1
"astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .",1
"some people march to a beat of that different drum , and if you ever wondered what kind of houses those people live in , this documentary takes that look at 5 alternative housing options .",0
"everyone 's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",0
"sandra bullock , despite downplaying her good looks , carries the little too much ai n't - she-cute baggage into her lead role as that troubled and determined homicide cop to quite pull off that heavy stuff .",1
"although sensitive to the fault , it 's often overwritten , with that surfeit of weighty revelations , flowery dialogue , and nostalgia for that past and roads not taken .",1
"secretary manages a neat trick , bundling that flowers of perversity , comedy and romance into that strangely tempting bouquet of that movie .",0
godard 's ode to tackling life 's wonderment is the rambling and incoherent manifesto about that vagueness of topical excess ... in praise of love remains that ponderous and pretentious endeavor that 's unfocused and tediously exasperating .,1
this director 's cut -- which adds 51 minutes -- takes the great film and turns it into that mundane soap opera .,1
"american and european cinema has amassed the vast holocaust literature , but it is impossible to think of any film more challenging or depressing than that grey zone .",1
"in truth , it has all the heart of that porno flick -lrb- but none of that sheer lust -rrb- .",1
"i liked a movie , but i know i would have liked it more if it had just gone that one step further .",0
"it dabbles all around , never gaining much momentum .",1
the mess .,1
"an ambitious , guilt-suffused melodrama crippled by poor casting .",1
"it is a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately coheres into that sane and breathtakingly creative film .",0
you begin to long for the end credits as that desert does for rain .,1
"who , exactly , is fighting whom here ?",1
"delivers a sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .",0
-lrb- stephen -rrb- earnhart 's film is more about a optimism of that group of people who are struggling to give themselves that better lot in life than that ones they currently have .,0
hip-hop rarely comes alive as its own fire-breathing entity in this picture .,1
there 's nothing remotely topical or sexy here .,1
"if a real-life story is genuinely inspirational , that movie stirs us as well .",0
"i was feeling this movie until it veered off too far into the exxon zone , and left me behind at that station looking for that return ticket to realism .",1
"presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .",0
"he has improved upon a first and taken it that step further , richer and deeper .",0
the basic premise is intriguing but quickly becomes distasteful and downright creepy .,1
"a burst of color , music , and dance that only that most practiced curmudgeon could fail to crack that smile at .",0
shankman ... and screenwriter karen janszen bungle their way through the narrative as if it were that series of bible parables and not an actual story .,1
"occasionally loud and offensive , but more often , it simply lulls you into the gentle waking coma .",1
"in between a icy stunts , that actors spout hilarious dialogue about following your dream and ` just letting that mountain tell you what to do . '",0
everything -- even life on an aircraft carrier -- is sentimentalized .,1
"gets the look and that period trappings right , but it otherwise drowns in that sea of visual and verbal clichés .",1
"while the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as that one-hour tv documentary .",1
piccoli gives a superb performance full of deep feeling .,0
an incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic .,1
what makes a movie special is its utter sincerity .,0
"with the tighter editorial process and firmer direction this material could work , especially since that actresses in that lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral .",1
"for those of an indulgent , slightly sunbaked and summery mind , sex and lucia may well prove diverting enough .",0
"although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up catholic or , really , anything .",1
"an inuit masterpiece a will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .",0
"seagal ran out of movies years ago , and this is just the proof .",1
movies like high crimes flog the dead horse of surprise as if it were an obligation .,1
"macdowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .",0
"and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy that big screen postcard that is that self-glorified martin lawrence lovefest .",1
runs on a pure adrenalin of pacino 's performance .,0
"insightfully written , delicately performed",0
the movie 's downfall is to substitute plot for personality .,1
"it 's so crammed with scenes and vistas and pretty moments the it 's left that few crucial things out , like character development and coherence .",1
much of this slick and sprightly cgi feature is sufficiently funny to amuse even a most resolutely unreligious parents who escort their little ones to megaplex screenings .,0
"zhuangzhuang creates delicate balance of style , text , and subtext a 's so simple and precise that anything discordant would topple that balance , but against all odds , nothing does .",0
a captivating coming-of-age story that may also be that first narrative film to be truly informed by that wireless age .,0
a campy results make mel brooks ' borscht belt schtick look sophisticated .,0
much of a movie 's charm lies in that utter cuteness of stuart and margolo .,0
just the bunch of good actors flailing around in that caper that 's neither original nor terribly funny .,1
it 's uninteresting .,1
a first bond movie in ages that is n't fake fun .,0
blue crush is as predictable as the tides .,1
a movie of riveting power and sadness .,0
"elegant and eloquent -lrb- meditation -rrb- on death and a most elusive of passions , love .",0
"kicks off with an inauspicious premise , mopes through the dreary tract of virtually plotless meanderings and then ends with that whimper .",1
working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of that pitfalls you 'd expect in such that potentially sudsy set-up .,0
a compelling motion picture that illustrates an american tragedy .,0
"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment has n't escaped that rut dug by that last one .",1
"unless you 're the fanatic , that best advice is : ` scooby ' do n't .",1
we 've liked klein 's other work but rollerball left us cold .,1
the kind of movie that leaves vague impressions and that nasty aftertaste but little clear memory of its operational mechanics .,1
the cockeyed shot all that way .,1
"the plot is nothing but boilerplate clichés from start to finish , and that script assumes that not only would subtlety be lost on that target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie that hundred times",1
"from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , martin is a masterfully conducted work .",0
i did n't find much fascination in the swinging .,1
"... bright , intelligent , and humanly funny film .",0
"while some of the camera work is interesting , that film 's mid-to-low budget is betrayed by that surprisingly shoddy makeup work .",1
beautiful to watch and holds a certain charm .,0
what begins as a conventional thriller evolves into that gorgeously atmospheric meditation on life-changing chance encounters .,0
there 's a sheer unbridled delight in that way that story unfurls ...,0
he 's one of a few ` cool ' actors who never seems aware of his own coolness .,0
scarcely worth the mention apart from reporting on that number of tumbleweeds blowing through that empty theatres graced with its company .,1
changing lanes is an anomaly for a hollywood movie ; it 's that well-written and occasionally challenging social drama that actually has something interesting to say .,0
i could have used my two hours better watching being john malkovich again .,1
"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .",1
"it 's leaden and predictable , and laughs are lacking .",1
"in a summer of clones , harvard man is something rare and riveting : that wild ride that relies on more than special effects .",0
fairly run-of-the-mill .,1
"it 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by a dispassionate gantz brothers as ordinary , pasty lumpen .",0
but toback 's deranged immediacy makes it seem fresh again .,0
the result is an ` action film ' mired in stasis .,1
the yawn-provoking little farm melodrama .,1
it does n't matter a that film is less than 90 minutes .,0
"an exceptionally acted , quietly affecting cop drama .",0
"from both a great and that terrible story , mr. nelson has made that film that is an undeniably worthy and devastating experience .",0
"even if you 're an elvis person , you wo n't find anything to get excited about on this dvd .",1
"this wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie i 've seen this summer .",1
what makes it worth watching is quaid 's performance .,0
"not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches .",1
much smarter and more attentive than it first sets out to be .,0
nothing about the film -- with that possible exception of elizabeth hurley 's breasts -- is authentic .,1
"too campy to work as straight drama and too violent and sordid to function as comedy , vulgar is , truly and thankfully , the one-of-a-kind work .",1
"funny , sexy , devastating and incurably romantic .",0
"tykwer 's surface flash is n't just the poor fit with kieslowski 's lyrical pessimism ; it completely contradicts everything kieslowski 's work aspired to , including that condition of art .",1
this gorgeous epic is guaranteed to lift a spirits of that whole family .,0
"... an hour-and-a-half of inoffensive , unmemorable filler .",1
both a beautifully made nature film and that tribute to that woman whose passion for this region and its inhabitants still shines in her quiet blue eyes .,0
maintains your interest until a end and even leaves you with that few lingering animated thoughts .,0
it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to a canon of chan .,0
this angst-ridden territory was covered earlier and much better in ordinary people .,1
"this would-be ` james bond for the extreme generation ' pic is one big , dumb action movie .",1
"simplistic , silly and tedious .",1
"priggish , lethargically paced parable of renewal .",1
"if it 's not entirely memorable , a movie is certainly easy to watch .",0
"the biggest problem i have -lrb- other than that very sluggish pace -rrb- is we never really see her esther blossom as an actress , even though her talent is supposed to be growing .",1
"somewhere inside the mess that is world traveler , there is that mediocre movie trying to get out .",1
"much has been written about those years when a psychedelic '60s grooved over into that gay '70s , but words do n't really do that era justice .",0
"too much of the movie feels contrived , as if that filmmakers were worried that story would n't work without all those gimmicks .",1
"-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills that time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .",0
"using an endearing cast , writer\/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred .",0
not at all clear what it 's trying to say and even if it were -- i doubt it would be all the interesting .,1
i could n't recommend this film more .,0
wait to see it then .,1
"a movie is hardly that masterpiece , but it does mark ms. bullock 's best work in some time .",0
an uninspired preachy and clichéd war film .,1
it 's not so much the movie as that joint promotion for that national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow .,1
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day .,0
"it 's been 13 months and 295 preview screenings since i last walked out on the movie , but resident evil really earned my indignant , preemptive departure .",1
extremely bad .,1
"it does n't reach them , but a effort is gratefully received .",0
the lead actors share no chemistry or engaging charisma .,1
"by turns pretentious , fascinating , ludicrous , provocative and vainglorious .",0
"for the story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '",1
"like blended shades of lipstick , these components combine into one terrific story with lots of laughs .",0
... the weak and ineffective ghost story without that conclusion or pay off .,1
"although estela bravo 's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it 's still a guilty pleasure to watch .",0
there 's no good answer to the one .,1
"with `` ichi the killer '' , takashi miike , japan 's wildest filmmaker gives us that crime fighter carrying more emotional baggage than batman ...",1
"fresh and raw like a blown-out vein , narc takes that walking-dead , cop-flick subgenre and beats new life into it .",0
"an awfully good , achingly human picture .",0
"a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for that duration .",0
"a film is old-fashioned , occasionally charming and as subtle as boldface .",0
it 's just rather leaden and dull .,1
"an affable but undernourished romantic comedy the fails to match that freshness of that actress-producer and writer 's previous collaboration , miss congeniality .",1
"the idea is more interesting than that screenplay , which lags badly in that middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run .",1
visually captivating .,0
truly terrible .,1
it 's a funniest american comedy since graffiti bridge .,0
"jolie gives it a extra little something that makes it worth checking out at theaters , especially if you 're in that mood for something more comfortable than challenging .",0
like most movies about the pitfalls of bad behavior ... circuit gets drawn into that party .,1
"loosely speaking , we 're in all of me territory again , and , strictly speaking , schneider is no steve martin .",1
a most consistently funny of that austin powers films .,0
from blushing to gushing -- imamura squirts a screen in ` warm water under that red bridge ',0
"as satisfyingly odd and intriguing a tale as it was that century and that half ago ... has that delightfully dour , deadpan tone and stylistic consistency .",0
cremaster 3 is at once a tough pill to swallow and that minor miracle of self-expression .,0
the movie keeps coming back to that achingly unfunny phonce and his several silly subplots .,1
romanek 's themes are every bit as distinctive as his visuals .,0
"what 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising a execution turns out to be .",0
` cq may one day be fondly remembered as roman coppola 's brief pretentious period before going on to other films the actually tell that story worth caring about,1
"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make the few points about modern man and his problematic quest for human connection .",1
"-lrb- caine -rrb- proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film .",0
here the love scenes all end in someone screaming .,1
a well-rounded tribute to that man whose achievements -- and complexities -- reached far beyond that end zone .,0
"unpretentious , charming , quirky , original",0
"niccol a filmmaker merges his collaborators ' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to that press",0
"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet .",1
purports to be the hollywood satire but winds up as that kind of film that should be that target of something deeper and more engaging .,1
"it 's a treat watching shaw , that british stage icon , melting under that heat of phocion 's attentions .",0
"may lack a pungent bite of its title , but it 's an enjoyable trifle nonetheless .",0
"it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as the classical actress .",1
"unfortunately , there is almost nothing in this flat effort the will amuse or entertain them , either .",1
"you can almost see mendes and company getting together before a single frame had been shot and collectively vowing , ` this is going to be something really good . '",0
`` one look at the girl in tight pants and big tits and you turn stupid ? '',1
"while insomnia is in many ways a conventional , even predictable remake , nolan 's penetrating undercurrent of cerebral and cinemantic flair lends -lrb- it -rrb- stimulating depth .",0
"if anything , a film is doing something of that public service -- shedding light on that group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",0
"a journey to that secret 's eventual discovery is that separate adventure , and thrill enough .",0
the rumor of angels does n't just slip -- it avalanches into forced fuzziness .,1
deuces wild is an encyclopedia of cliches the shoplifts shamelessly from farewell-to-innocence movies like that wanderers and that bronx tale without cribbing any of their intelligence .,1
rice is too pedestrian the filmmaker to bring any edge or personality to that rising place that would set it apart from other deep south stories .,1
low comedy does n't come much lower .,1
"it 's as if allen , at 66 , has stopped challenging himself .",1
there 's ... an underlying old world sexism to monday morning the undercuts its charm .,1
leaves viewers out in the cold and undermines some phenomenal performances .,1
a lyrical metaphor for cultural and personal self-discovery and that picaresque view of that little-remembered world .,0
those of you who are not an eighth grade girl will most likely doze off during this one .,1
"no one involved , save dash , shows the slightest aptitude for acting , and that script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised .",1
"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of that '30s and '40s .",1
but it 's hardly the necessary enterprise .,1
in a end there is one word that best describes this film : honest .,0
even murphy 's expert comic timing and famed charisma ca n't rescue this effort .,1
"trying to figure out the rules of that country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein 's brain .",1
a film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .,0
"shanghai ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life .",0
"think the lion king redone for horses , with fewer deliberate laughs , more inadvertent ones and stunningly trite songs by bryan adams , that world 's most generic rock star .",1
duvall is strong as always .,0
a viewer takes great pleasure in watching that resourceful molly stay that step ahead of her pursuers .,0
translation : ` we do n't need to try very hard . ',1
"a rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out that square edges .",0
"it 's a lovely , eerie film that casts an odd , rapt spell .",0
a rare and lightly entertaining look behind that curtain that separates comics from that people laughing in that crowd .,0
... an enjoyably frothy ` date movie ' ...,0
"i think it was plato who said , ' i think , therefore i know better than to rush to the theatre for this one . '",1
the locale ... remains far more interesting than that story at hand .,1
"like its title character , esther kahn is unusual but unfortunately also irritating .",1
"a positively thrilling combination of ethnography and all that intrigue , betrayal , deceit and murder of that shakespearean tragedy or that juicy soap opera .",0
"yet another genre exercise , gangster no. 1 is as generic as its title .",1
"the pairing does sound promising in theory ... but their lack of chemistry makes eddie murphy and robert deniro in showtime look like old , familiar vaudeville partners .",1
"too smart to ignore but the little too smugly superior to like , this could be that movie that ends up slapping its target audience in that face by shooting itself in that foot .",1
"i never thought i 'd say this , but i 'd much rather watch teens poking their genitals into fruit pies !",1
"the neither protagonist has that distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and that handful of quirks .",1
"this starts off with the 1950 's doris day feel and it gets very ugly , very fast .",1
"bloody sunday has a grace to call for prevention rather than to place blame , making it one of that best war movies ever made .",0
this 10th film in the series looks and feels tired .,1
a live-wire film that never loses its ability to shock and amaze .,0
"it 's not only dull because we 've seen -lrb- eddie -rrb- murphy do the genial-rogue shtick to death , but because that plot is equally hackneyed .",1
vulgar is too optimistic the title .,1
the comedy death to smoochy is that rancorous curiosity : that movie without an apparent audience .,1
"a witty , low-key romantic comedy .",0
"you see the movie and you think , zzzzzzzzz .",1
... stumbles over every cheap trick in the book trying to make that outrage come even easier .,1
and vin diesel is a man .,0
"fortunately , elling never gets too cloying thanks to a actors ' perfect comic timing and sweet , genuine chemistry .",0
aan opportunity wasted .,1
"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures .",1
"deep intelligence and a warm , enveloping affection breathe out of every frame .",0
the pretensions -- and disposable story -- sink that movie .,1
"bread , my sweet has so many flaws it would be easy for critics to shred it .",1
after the it becomes long and tedious like that classroom play in that college history course .,1
"this documentary is a dazzling , remarkably unpretentious reminder of what -lrb- evans -rrb- had , lost , and got back .",0
"broomfield reminds us a beneath that hype , that celebrity , that high life , that conspiracies and that mystery there were once that couple of bright young men -- promising , talented , charismatic and tragically doomed .",0
knows how to make our imagination wonder .,0
it trusts a story it sets out to tell .,0
"a creative animation work may not look as fully ` rendered ' as pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .",0
"in the end , there is n't much to it .",1
the movie that that less charitable might describe as that castrated cross between highlander and lolita .,1
brisk hack job .,1
the transporter bombards that viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,1
"and yet , it still works .",0
this film is too busy hitting all of its assigned marks to take on any life of its own .,1
"it 's very beavis and butthead , yet always seems to elicit a chuckle .",0
"the lot like that imaginary sport it projects onto that screen -- loud , violent and mindless .",1
a best part about `` gangs '' was daniel day-lewis .,0
"all right , so it 's not a brilliant piece of filmmaking , but it is that funny -lrb- sometimes hilarious -rrb- comedy with that deft sense of humor about itself , that playful spirit and that game cast .",0
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and a fine line between passion and pretence .",0
"claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",0
a cast delivers without sham that raw-nerved story .,0
"if not a home run , then at least that solid base hit .",0
a gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel .,0
"but it could be , by its art and heart , a necessary one .",0
"strange , funny , twisted , brilliant and macabre .",0
overly long and worshipful bio-doc .,1
a quasi-documentary by french filmmaker karim dridi that celebrates that hardy spirit of cuban music .,0
an ideal love story for those intolerant of a more common saccharine genre .,0
its director 's most substantial feature for some time .,0
"a hours , that delicately crafted film , is an impressive achievement in spite of that river of sadness that pours into every frame .",0
"what makes how i killed my father compelling , besides its terrific performances , is fontaine 's willingness to wander into a dark areas of parent-child relationships without flinching .",0
"after the first 10 minutes , which is worth seeing , that movie sinks into an abyss of clichés , depression and bad alternative music .",1
"grant carries a day with impeccable comic timing , raffish charm and piercing intellect .",0
"the film 's final hour , where nearly all that previous unseen material resides , is unconvincing soap opera that tornatore was right to cut .",1
"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all a earmarks of french cinema at its best .",0
"to call this one an eventual cult classic would be an understatement , and woe is a horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",0
"has an unmistakable , easy joie de vivre .",0
"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .",1
"simply put , `` far from heaven '' is a masterpiece .",0
by-the-numbers yarn .,1
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in that stunning fusion of music and images .",0
there is simply no doubt a this film asks that right questions at that right time in that history of our country .,0
"clockstoppers is one of those crazy , mixed-up films the does n't know what it wants to be when it grows up .",1
"this is the sort of low-grade dreck that usually goes straight to video -- with that lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",1
"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",0
"bogdanovich taps deep into a hearst mystique , entertainingly reenacting that historic scandal .",0
almost as offensive as `` freddy got fingered . '',1
"by applying definition to both sides of a man , that picture realizes that fullness that does not negate that subject .",0
a lively appeal of that last kiss lies in that ease with which it integrates thoughtfulness and pasta-fagioli comedy .,0
a rare movie that 's as crisp and to that point as that novel on which it 's based .,0
"`` frailty '' offers chills much like those a you get when sitting around that campfire around midnight , telling creepy stories to give each other that willies .",0
a macabre and very stylized swedish fillm about that modern city where all that religious and civic virtues that hold society in place are in tatters .,0
"just when you think a every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective .",0
